Pais;Codigo_Categoria;Descripcion_Categoria;Codigo_Categoria_Incentivos;Descripcion_Categoria_Incentivos;Codigo_Subcategoria;Descripcion_Subcategoria;Codigo_Marca;Descripcion_Marca;Codigo_Familia;Descripcion_Familia;Codigo_Demanda;Descripcion_Demanda;Codigo_Sabor;Descripcion_Sabor;Codigo_MC1;Codigo_SAP;Codigo_Barras_Display;Descripcion_Articulo_SAP;Codigo_Tipo_Producto;Descripcion_Tipo_Producto;Habilitado;Estado;Unidades_Por_Display;Peso_por_display_KG;Displays_por_Caja;Peso_por_Caja_KG;IVA;Precio_por_Display;Precio_Unidad;Precio_Caja
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0111;TRIDENT TWIST;AC070;TRIDENT CENTRE FILLED PELLET - BOX_FF;SM00091;YERBABUENA;75061056144600;75061056144600;7506105604462;TRIDENT TWIST YERBA WC 18X10X17.1G;ZREGU;Regular;MDLZ;Activo;10.00;0.24600;18.00;4.81500;3,352.94;17,647.06;1,764.71;317,647.08
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0111;TRIDENT TWIST;AC070;TRIDENT CENTRE FILLED PELLET - BOX_FF;SM00091;YERBABUENA;76222016853600;76222016853600;7622201685386;TRIDENT SPLASH YERBA WC 18X10X17.1G;ZREGU;Regular;MDLZ;Activo;10.00;0.24600;18.00;4.81500;3,352.94;17,647.06;1,764.71;317,647.08
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0111;TRIDENT TWIST;AC070;TRIDENT CENTRE FILLED PELLET - BOX_FF;SM00091;YERBABUENA;76222016853601;76222016853601;7622201685386;TRIDENT SPLASH YERBA 18X10X17.1GFOP;ZREGU;Regular;MDLZ;Activo;10.00;0.24600;18.00;4.81500;3,352.94;17,647.06;1,764.71;317,647.08
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0111;TRIDENT TWIST;AC070;TRIDENT CENTRE FILLED PELLET - BOX_FF;SM00091;YERBABUENA;76222018012000;76222018012000;7622201801229;9PC TRID SPLASH PEPPERMINT VAN PR 18X10;ZREGU;Regular;MDLZ;Activo;10.00;0.25000;18.00;4.88000;3,352.94;17,647.06;1,764.71;317,647.08
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0111;TRIDENT TWIST;AC070;TRIDENT CENTRE FILLED PELLET - BOX_FF;SM00091;YERBABUENA;76222018012002;76222018012002;7622201801229;TRID SPLASH PEPPERMINT VAN 18X10FOP;ZREGU;Regular;MDLZ;Activo;10.00;0.25000;18.00;4.88000;3,352.94;17,647.06;1,764.71;317,647.08
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0111;TRIDENT TWIST;AC070;TRIDENT CENTRE FILLED PELLET - BOX_FF;SM00091;YERBABUENA;76222107061800;76222107061800;7506105604462;TRDNT TWIS WCM YERBA 18X10X17.1G;ZREGU;Regular;MDLZ;Activo;10.00;0.24600;18.00;4.81500;3,352.94;17,647.06;1,764.71;317,647.08
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00020;COOLBUBBLE;75061050180000;75061050180000;7506105606091;TRID EVUP FRUTAS-COOLB ANCAM 12X12X30.6G;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00020;COOLBUBBLE;75061056160903;75061056160903;7506105606091;TRI VUP COOLB 12X12X30.6 FOP;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00020;COOLBUBBLE;76222107831600;76222107831600;7506105606091;TRI VUP COLB ANCAM LOFPOS12X12X30.6;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00029;FRESA;76222105820400;76222105820400;7622210973436;TRNTEVUP 18S FRESA CAM 12X12X30.6G;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00031;FRESH HERBAL;76222104077201;76222104077201;7622210407757;TDNT EVUP FRESHERBAL WC 12X12X30.6G;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00031;FRESH HERBAL;76222105070200;76222105070200;7622210407757;TDNTEVUP FRESHERBALANCAM12X12X30.6G;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00057;MENTA;75061050179600;75061050179600;7506105606053;TRIDENT VUP MENTA ANCAM 12X12X30.6G;ZREGU;Regular;MDLZ;Activo;12.00;0.41500;12.00;5.21300;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00057;MENTA;75061056160503;75061056160503;7506105606053;TRIDENT EVUP MENTA CO 12X12X30.6;ZREGU;Regular;MDLZ;Activo;12.00;0.41500;12.00;5.21300;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00057;MENTA;76222017925500;76222017925500;7622201792572;TDNT SUPER VP MENTA 9X8X61G;ZREGU;Regular;MDLZ;Activo;8.00;0.57700;9.00;5.41600;5,006.87;26,351.96;3,294.00;237,167.64
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00057;MENTA;76222107863800;76222107863800;7506105606053;TRI VUP MENTANCAM LOFPOS 12X12X30.6;ZREGU;Regular;MDLZ;Activo;12.00;0.41500;12.00;5.21300;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00058;MENTA FRESCA;75061050179800;75061050179800;7506105606077;TRIDENT VUP MENTFCA 12X12X30,6;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00058;MENTA FRESCA;75061056160704;75061056160704;7506105606077;TRNT VUP MENTAFCA 12X12X3 FOP;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00058;MENTA FRESCA;76222107864400;76222107864400;7506105606077;TRNT VUP MTAFCA ANCAM LOFPOS12X12X3;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00079;SANDIA;75061050179900;75061050179900;7506105606084;TRIDENT VUP SANDIA 12X12X30,6;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00079;SANDIA;75061056160804;75061056160804;7506105606084;TRIDENT EVUP SANDIA 12X12X30.6G COL;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00079;SANDIA;76222015001600;76222015001600;7622201500184;TDNT SUPER VP SANDIA 9X8X61,2G;ZREGU;Regular;MDLZ;Activo;8.00;0.57700;9.00;5.41600;5,006.87;26,351.96;3,294.00;237,167.64
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00079;SANDIA;76222107845200;76222107845200;7506105606084;TRI VUP SAND ANCAMLOF POS12X12X30.6;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00081;SURTIDO;76222107847000;76222107847000;7622210603548;TRI EVPLOF WACAM GPLM POS12X12X30.6;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;4,231.09;22,268.91;1,855.74;267,226.92
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00091;YERBABUENA;75061056160604;75061056160604;7506105606060;TRIDENT EVUP YERBA WC 12X12X30.6;ZREGU;Regular;MDLZ;Activo;12.00;0.41500;12.00;5.21300;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00091;YERBABUENA;76222018121700;76222018121700;7506105606060;TRID VUP YERB 12X12X30.6 MAQ;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00091;YERBABUENA;76222107855100;76222107855100;7506105606060;TRI VUP YERBNCAM LOF POS 12X12X30.6;ZREGU;Regular;MDLZ;Activo;12.00;0.41500;12.00;5.21300;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00117;UVA LIMONADA;76222106310900;76222106310900;7622210603548;TRIDENT EVUP UVA LIMON 12X12X30.6G;ZREGU;Regular;MDLZ;Activo;12.00;0.41300;12.00;5.19500;5,747.90;30,252.10;2,521.01;363,025.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0112;TRIDENT VALUE PACK 18'S;AC071;TRIDENT SLAB - 18S_FF;SM00117;UVA LIMONADA;76222106959700;76222106959700;7622210696007;TDNT SUPER VP;ZOFER;Oferta;MDLZ;Activo;8.00;0.57700;9.00;5.41600;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00029;FRESA;76222106783400;76222106783400;7622210454713;TRIDENT TOTAL 12S FRESA 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222104546601;76222104546601;7622210454676;TRIDTOTAL 12S MENTA 32X12X16.3G COL;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222106782500;76222106782500;7622210454676;TRIDENT TOTAL 12S MENTA 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222107930500;76222107930500;7622210454676;TRIDENT TOTAL 12S MENTA 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222104546801;76222104546801;7622210454690;TRNT TOTAL 12SYERBA 32X12X16.3G COL;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222106782900;76222106782900;7622210454690;TRIDENT TOTAL 12S YERBA 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0113;TRIDENT WHITE 12'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222107930900;76222107930900;7622210454690;TRNT TOTAL 12SYERBA POS 32X12X16.3G;ZREGU;Regular;MDLZ;Activo;12.00;0.28000;32.00;9.41100;4,470.59;23,529.41;1,960.78;752,941.12
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222104545701;76222104545701;7622210454591;TRIDT TOTAL 6S MENTA 20X16X8.1G COL;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222106770800;76222106770800;7622210454591;TRIDENT TOTAL 6S MENTA 20X16X8.1G;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00057;MENTA;76222107928100;76222107928100;7622210454591;TRIDT TOTAL 6S MENTA POS 20X16X8.1G;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;75061056160805;75061056160805;7622210454614;TRIDT TOTAL 6S YERBA 20X16X8.1G COL;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222106774400;76222106774400;7622210454614;TRIDENT TOTAL 6S YERBA 20X16X8.1G;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0114;TRIDENT WHITE 16'S;AC068;TRIDENT BASE PELLET - XCARE_FF;SM00091;YERBABUENA;76222107929700;76222107929700;7622210454614;TRIDT TOTAL 6S YERBA POS 20X16X8.1G;ZREGU;Regular;MDLZ;Activo;16.00;0.23000;20.00;5.04900;2,618.49;13,781.51;861.34;275,630.20
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0115;TRIDENT XFRESH 7'S;AC076;TRIDENT X FRESH - 7S_FF;SM00057;MENTA;76222109982400;76222109982400;7622210998279;TRD XFRESH PEPPERMINT EX 20X21X13,5;ZREGU;Regular;MDLZ;Activo;21.00;0.37300;20.00;7.84200;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0115;TRIDENT XFRESH 7'S;AC076;TRIDENT X FRESH - 7S_FF;SM00091;YERBABUENA;76222109982800;76222109982800;7622210998316;TRID XFRESH GREENMINT RU 20X21X13.5;ZREGU;Regular;MDLZ;Activo;21.00;0.37400;20.00;7.84200;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0202;TRIDENT INFINITY;AC152;LA Trident Slab_BSP;SM00057;MENTA;76222014045700;76222014045700;7622210811288;TRID INF.WOW MINT 12X12X26,6G SM;ZREGU;Regular;MDLZ;Activo;12.00;0.34000;12.00;5.27600;4,387.56;23,092.44;1,924.37;277,109.28
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0202;TRIDENT INFINITY;AC152;LA Trident Slab_BSP;SM00057;MENTA;76222014069900;76222014069900;7622210811233;TRID INF LIVE MINT 12X12X26,6G SM;ZREGU;Regular;MDLZ;Activo;12.00;0.44000;12.00;5.27600;4,387.56;23,092.44;1,924.37;277,109.28
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0205;TRIDENT X2 PELLET;AC153;Trident Other Pellet all FF;SM00057;MENTA;76222014444500;76222014444500;7622201444471;TRIDENT 2S MENTA 40X40X2.7G;ZREGU;Regular;MDLZ;Activo;40.00;0.14400;40.00;6.15100;1,421.01;7,478.99;186.97;299,159.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0205;TRIDENT X2 PELLET;AC153;Trident Other Pellet all FF;SM00091;YERBABUENA;76222014444200;76222014444200;7622201444440;TRIDENT 2S YERBA 40X40X2.7G;ZREGU;Regular;MDLZ;Activo;40.00;0.14400;40.00;6.15100;1,421.01;7,478.99;186.97;299,159.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0211;TRIDENT STICK 5S;AC154;Trident Slab - 5S_FF;SM00031;FRESH HERBAL;76222018043600;76222018043600;7622210581952;TRIDENT STICK 5S FSH 48X20X13.5MQ2;ZREGU;Regular;MDLZ;Activo;20.00;0.31900;48.00;15.73400;3,544.54;18,655.46;932.77;895,462.08
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0211;TRIDENT STICK 5S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222018043300;76222018043300;7622210581914;TRIDENT STICK 5S MTA 48X20X13.5GMQ;ZREGU;Regular;MDLZ;Activo;20.00;0.31900;48.00;15.73400;3,544.54;18,655.46;932.77;895,462.08
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0211;TRIDENT STICK 5S;AC154;Trident Slab - 5S_FF;SM00079;SANDIA;76222016743400;76222016743400;7622201674359;DELIPACK X 6 TRID 5S SANDIA;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;5.72500;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00029;FRESA;76222017765800;76222017765800;7622201776602;TRIDENT 5S FRESA POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00031;FRESH HERBAL;76222017764900;76222017764900;7622201776510;TRIDENT 5S FRESH HERBAL 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00031;FRESH HERBAL;76222017764901;76222017764901;7622201776510;TRDNT 5S FRESHHERBAL30X18X8.5G FOP;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00031;FRESH HERBAL;76222018152100;76222018152100;7622201776510;TRIDNT 5S FRESH HER PROM 30X21X8.5G;ZREGU;Regular;MDLZ;Activo;21.00;0.20800;30.00;6.57300;3,193.28;16,806.72;800.32;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222016743600;76222016743600;7622201674373;DELIPACK X 6 TRIDENT 5S MENTA;ZREGU;Regular;MDLZ;Activo;0.00;0.00000;0.00;5.72500;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;7622201674373;7622201674373;;Delipack Trident 5S Menta;;;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222017766400;76222017766400;7622201776664;TRIDENT 5S MENTA POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222017766401;76222017766401;7622201776664;TRIDENT 5S MENTA 30X18X8.5G CO;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00057;MENTA;76222018151100;76222018151100;7622201776664;TRIDENT 5S MENTA PROMO 30X21X8.5G;ZREGU;Regular;MDLZ;Activo;21.00;0.20800;30.00;6.57300;3,193.28;16,806.72;800.32;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00062;MORA;76222017766700;76222017766700;7622201776695;TRIDENT 5S MORA POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00062;MORA;76222017766701;76222017766701;7622201776695;TRIDENT 5S MORA 30X18X8.5G CO;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00062;MORA;76222018151300;76222018151300;7622201776695;TRIDENT 5S MORA PROMO 30X21X8.5G;ZREGU;Regular;MDLZ;Activo;21.00;0.20800;30.00;6.57300;3,193.28;16,806.72;800.32;504,201.60
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00079;SANDIA;7622201674359;7622201674359;;Delipack Trident 5S Sandia;;;MDLZ;Activo;0.00;0.00000;0.00;0.00000;0.00;0.00;0.00;0.00
Colombia;ZCGUMM;GUM;-000000053;Gums and Candies;ZSGUM;GUMS;BR025;TRIDENT;F0212;TRIDENT 5'S;AC154;Trident Slab - 5S_FF;SM00079;SANDIA;76222017766100;76222017766100;7622201776633;TRIDENT 5S SANDIA POS 30X18X8.5G;ZREGU;Regular;MDLZ;Activo;18.00;0.18000;30.00;5.72500;3,193.28;16,806.72;933.71;504,201.60
